1,2,10,3,1,0,0,3,2,5,0,8,19,FALSE,TRUE,FALSE,TRUE,2,Aswini,Makam,6,50%
1,2,10,4,1,0,0,3,2,5,0,8,19,FALSE,TRUE,FALSE,TRUE,2,Aswini,Makam,6,50%
1,2,11,1,1,0,6,1.5,2,5,0,8,23.5,TRUE,TRUE,TRUE,TRUE,4,Aswini,Pooram,8,67%
1,2,11,2,1,0,6,1.5,2,5,0,8,23.5,TRUE,TRUE,TRUE,TRUE,4,Aswini,Pooram,8,67%
1,2,11,3,1,0,6,1.5,2,5,0,8,23.5,TRUE,TRUE,TRUE,TRUE,4,Aswini,Pooram,8,67%
1,2,11,4,1,0,6,1.5,2,5,0,8,23.5,TRUE,TRUE,TRUE,TRUE,4,Aswini,Pooram,8,67%
1,2,12,1,1,0,6,1.5,1,5,0,0,14.5,FALSE,TRUE,TRUE,TRUE,3,Aswini,Uthiram,6,50%
1,2,12,2,1,0.5,6,1.5,1,0.5,0,0,10.5,FALSE,TRUE,TRUE,TRUE,3,Aswini,Uthiram,5,42%
1,2,12,3,1,0.5,6,1.5,1,0.5,0,0,10.5,FALSE,TRUE,TRUE,TRUE,3,Aswini,Uthiram,5,42%
1,2,12,4,1,0.5,6,1.5,1,0.5,0,0,10.5,FALSE,TRUE,TRUE,TRUE,3,Aswini,Uthiram,5,42%
1,2,13,1,1,0.5,6,1.5,0,0.5,0,0,9.5,FALSE,TRUE,TRUE,TRUE,3,Aswini,Hastham,5,42%
1,2,13,2,1,0.5,6,1.5,0,0.5,0,0,9.5,FALSE,TRUE,TRUE,TRUE,3,Aswini,Hastham,5,42%
1,2,13,3,1,0.5,6,1.5,0,0.5,0,0,9.5,FALSE,TRUE,TRUE,TRUE,3,Aswini,Hastham,5,42%
1,2,13,4,1,0.5,6,1.5,0,0.5,0,0,9.5,FALSE,TRUE,TRUE,TRUE,3,Aswini,Hastham,5,42%
1,2,14,1,1,0.5,0,1.5,1,0.5,0,8,12.5,TRUE,TRUE,TRUE,TRUE,4,Aswini,Chithirai,6,50%
1,2,14,2,1,0.5,0,1.5,1,0.5,0,8,12.5,TRUE,TRUE,TRUE,TRUE,4,Aswini,Chithirai,6,50%
